season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium,url
2011,13,monza,bruno_senna,1983-10-15,Brazilian,renault,10,,+1 Lap,2.0,9,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
2011,13,monza,buemi,1988-10-31,Swiss,toro_rosso,16,,+1 Lap,1.0,10,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
2011,13,monza,maldonado,1985-03-09,Venezuelan,williams,14,,+1 Lap,0.0,11,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
2011,13,monza,barrichello,1972-05-23,Brazilian,williams,13,,+1 Lap,0.0,12,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
2011,13,monza,kovalainen,1981-10-19,Finnish,lotus_racing,20,,+2 Laps,0.0,13,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
2011,13,monza,trulli,1974-07-13,Italian,lotus_racing,19,,+2 Laps,0.0,14,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
2011,13,monza,glock,1982-03-18,German,virgin,21,,+2 Laps,0.0,15,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
2011,13,monza,ricciardo,1989-07-01,Australian,hrt,23,,+14 Laps,0.0,16,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
2011,13,monza,perez,1990-01-26,Mexican,sauber,15,,Gearbox,0.0,17,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
2011,13,monza,kobayashi,1986-09-13,Japanese,sauber,17,,Gearbox,0.0,18,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
2011,13,monza,sutil,1983-01-11,German,force_india,12,,Hydraulics,0.0,19,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
2011,13,monza,webber,1976-08-27,Australian,red_bull,5,,Accident,0.0,20,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
2011,13,monza,ambrosio,1985-12-27,Belgian,virgin,22,,Gearbox,0.0,21,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
2011,13,monza,petrov,1984-09-08,Russian,renault,7,,Collision,0.0,22,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
2011,13,monza,rosberg,1985-06-27,German,mercedes,9,,Collision,0.0,23,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
2011,13,monza,liuzzi,1980-08-06,Italian,hrt,24,,Collision,0.0,24,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
2011,14,marina_bay,vettel,1987-07-03,German,red_bull,1,7146757.0,Finished,25.0,1,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,button,1980-01-19,British,mclaren,3,7148494.0,Finished,18.0,2,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,webber,1976-08-27,Australian,red_bull,2,7176036.0,Finished,15.0,3,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,alonso,1981-07-29,Spanish,ferrari,5,7202206.0,Finished,12.0,4,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,hamilton,1985-01-07,British,mclaren,4,7214523.0,Finished,10.0,5,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,resta,1986-04-16,British,force_india,10,7257824.0,Finished,8.0,6,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,rosberg,1985-06-27,German,mercedes,7,,+1 Lap,6.0,7,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,sutil,1983-01-11,German,force_india,9,,+1 Lap,4.0,8,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,massa,1981-04-25,Brazilian,ferrari,6,,+1 Lap,2.0,9,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,perez,1990-01-26,Mexican,sauber,11,,+1 Lap,1.0,10,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,maldonado,1985-03-09,Venezuelan,williams,13,,+1 Lap,0.0,11,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,buemi,1988-10-31,Swiss,toro_rosso,14,,+1 Lap,0.0,12,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,barrichello,1972-05-23,Brazilian,williams,12,,+1 Lap,0.0,13,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,kobayashi,1986-09-13,Japanese,sauber,17,,+2 Laps,0.0,14,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,bruno_senna,1983-10-15,Brazilian,renault,15,,+2 Laps,0.0,15,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,kovalainen,1981-10-19,Finnish,lotus_racing,19,,+2 Laps,0.0,16,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,petrov,1984-09-08,Russian,renault,18,,+2 Laps,0.0,17,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,ambrosio,1985-12-27,Belgian,virgin,22,,+2 Laps,0.0,18,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,ricciardo,1989-07-01,Australian,hrt,23,,+4 Laps,0.0,19,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,liuzzi,1980-08-06,Italian,hrt,24,,+4 Laps,0.0,20,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,alguersuari,1990-03-23,Spanish,toro_rosso,16,,Accident,0.0,21,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,trulli,1974-07-13,Italian,lotus_racing,20,,Gearbox,0.0,22,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,michael_schumacher,1969-01-03,German,mercedes,8,,Accident,0.0,23,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,glock,1982-03-18,German,virgin,21,,Accident,0.0,24,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,15,suzuka,button,1980-01-19,British,mclaren,2,5453427.0,Finished,25.0,1,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,alonso,1981-07-29,Spanish,ferrari,5,5454587.0,Finished,18.0,2,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,vettel,1987-07-03,German,red_bull,1,5455433.0,Finished,15.0,3,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,webber,1976-08-27,Australian,red_bull,6,5461498.0,Finished,12.0,4,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,hamilton,1985-01-07,British,mclaren,3,5477695.0,Finished,10.0,5,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,michael_schumacher,1969-01-03,German,mercedes,8,5480547.0,Finished,8.0,6,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,massa,1981-04-25,Brazilian,ferrari,4,5481667.0,Finished,6.0,7,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,perez,1990-01-26,Mexican,sauber,17,5492804.0,Finished,4.0,8,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,petrov,1984-09-08,Russian,renault,10,5496034.0,Finished,2.0,9,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,rosberg,1985-06-27,German,mercedes,23,5497749.0,Finished,1.0,10,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,sutil,1983-01-11,German,force_india,11,5507874.0,Finished,0.0,11,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,resta,1986-04-16,British,force_india,12,5515753.0,Finished,0.0,12,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,kobayashi,1986-09-13,Japanese,sauber,7,5517132.0,Finished,0.0,13,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,maldonado,1985-03-09,Venezuelan,williams,14,5517621.0,Finished,0.0,14,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,alguersuari,1990-03-23,Spanish,toro_rosso,16,5520050.0,Finished,0.0,15,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,bruno_senna,1983-10-15,Brazilian,renault,9,5526055.0,Finished,0.0,16,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,barrichello,1972-05-23,Brazilian,williams,13,5527618.0,Finished,0.0,17,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,kovalainen,1981-10-19,Finnish,lotus_racing,18,5541251.0,Finished,0.0,18,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,trulli,1974-07-13,Italian,lotus_racing,19,5549567.0,Finished,0.0,19,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,glock,1982-03-18,German,virgin,21,,+2 Laps,0.0,20,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,ambrosio,1985-12-27,Belgian,virgin,20,,+2 Laps,0.0,21,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,ricciardo,1989-07-01,Australian,hrt,22,,+2 Laps,0.0,22,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,liuzzi,1980-08-06,Italian,hrt,24,,+3 Laps,0.0,23,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,buemi,1988-10-31,Swiss,toro_rosso,15,,Wheel,0.0,24,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,16,yeongam,vettel,1987-07-03,German,red_bull,2,5881994.0,Finished,25.0,1,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,hamilton,1985-01-07,British,mclaren,1,5894013.0,Finished,18.0,2,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,webber,1976-08-27,Australian,red_bull,4,5894471.0,Finished,15.0,3,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,button,1980-01-19,British,mclaren,3,5896688.0,Finished,12.0,4,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,alonso,1981-07-29,Spanish,ferrari,6,5897683.0,Finished,10.0,5,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,massa,1981-04-25,Brazilian,ferrari,5,5907127.0,Finished,8.0,6,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,alguersuari,1990-03-23,Spanish,toro_rosso,11,5931532.0,Finished,6.0,7,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,rosberg,1985-06-27,German,mercedes,7,5936047.0,Finished,4.0,8,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,buemi,1988-10-31,Swiss,toro_rosso,13,5944756.0,Finished,2.0,9,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,resta,1986-04-16,British,force_india,9,5950596.0,Finished,1.0,10,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,sutil,1983-01-11,German,force_india,10,5953223.0,Finished,0.0,11,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,barrichello,1972-05-23,Brazilian,williams,18,5975062.0,Finished,0.0,12,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,bruno_senna,1983-10-15,Brazilian,renault,15,,+1 Lap,0.0,13,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,kovalainen,1981-10-19,Finnish,lotus_racing,19,,+1 Lap,0.0,14,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,kobayashi,1986-09-13,Japanese,sauber,14,,+1 Lap,0.0,15,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,perez,1990-01-26,Mexican,sauber,17,,+1 Lap,0.0,16,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,trulli,1974-07-13,Italian,lotus_racing,20,,+1 Lap,0.0,17,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,glock,1982-03-18,German,virgin,21,,+1 Lap,0.0,18,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,ricciardo,1989-07-01,Australian,hrt,24,,+1 Lap,0.0,19,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,ambrosio,1985-12-27,Belgian,virgin,22,,+1 Lap,0.0,20,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,liuzzi,1980-08-06,Italian,hrt,23,,+3 Laps,0.0,21,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,maldonado,1985-03-09,Venezuelan,williams,16,,Clutch,0.0,22,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,petrov,1984-09-08,Russian,renault,8,,Collision,0.0,23,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,michael_schumacher,1969-01-03,German,mercedes,12,,Collision,0.0,24,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,17,buddh,vettel,1987-07-03,German,red_bull,1,5435002.0,Finished,25.0,1,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,button,1980-01-19,British,mclaren,4,5443435.0,Finished,18.0,2,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,alonso,1981-07-29,Spanish,ferrari,3,5459303.0,Finished,15.0,3,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,webber,1976-08-27,Australian,red_bull,2,5460531.0,Finished,12.0,4,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,michael_schumacher,1969-01-03,German,mercedes,11,5500423.0,Finished,10.0,5,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,rosberg,1985-06-27,German,mercedes,7,5501853.0,Finished,8.0,6,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,hamilton,1985-01-07,British,mclaren,5,5519185.0,Finished,6.0,7,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,alguersuari,1990-03-23,Spanish,toro_rosso,10,,+1 Lap,4.0,8,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,sutil,1983-01-11,German,force_india,8,,+1 Lap,2.0,9,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,perez,1990-01-26,Mexican,sauber,20,,+1 Lap,1.0,10,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,petrov,1984-09-08,Russian,renault,16,,+1 Lap,0.0,11,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,bruno_senna,1983-10-15,Brazilian,renault,14,,+1 Lap,0.0,12,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,resta,1986-04-16,British,force_india,12,,+1 Lap,0.0,13,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,kovalainen,1981-10-19,Finnish,lotus_racing,18,,+2 Laps,0.0,14,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,barrichello,1972-05-23,Brazilian,williams,15,,+2 Laps,0.0,15,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,ambrosio,1985-12-27,Belgian,virgin,21,,+3 Laps,0.0,16,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,karthikeyan,1977-01-14,Indian,hrt,24,,+3 Laps,0.0,17,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,ricciardo,1989-07-01,Australian,hrt,23,,+3 Laps,0.0,18,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,trulli,1974-07-13,Italian,lotus_racing,19,,+5 Laps,0.0,19,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,massa,1981-04-25,Brazilian,ferrari,6,,Suspension,0.0,20,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,buemi,1988-10-31,Swiss,toro_rosso,9,,Engine,0.0,21,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,maldonado,1985-03-09,Venezuelan,williams,13,,Gearbox,0.0,22,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,glock,1982-03-18,German,virgin,22,,Collision,0.0,23,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,kobayashi,1986-09-13,Japanese,sauber,17,,Collision,0.0,24,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,18,yas_marina,hamilton,1985-01-07,British,mclaren,2,5831886.0,Finished,25.0,1,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,alonso,1981-07-29,Spanish,ferrari,5,5840343.0,Finished,18.0,2,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,button,1980-01-19,British,mclaren,3,5857767.0,Finished,15.0,3,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,webber,1976-08-27,Australian,red_bull,4,5867670.0,Finished,12.0,4,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,massa,1981-04-25,Brazilian,ferrari,6,5882464.0,Finished,10.0,5,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,rosberg,1985-06-27,German,mercedes,7,5884203.0,Finished,8.0,6,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,michael_schumacher,1969-01-03,German,mercedes,8,5907850.0,Finished,6.0,7,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,sutil,1983-01-11,German,force_india,9,5909008.0,Finished,4.0,8,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,resta,1986-04-16,British,force_india,10,5932973.0,Finished,2.0,9,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,kobayashi,1986-09-13,Japanese,sauber,16,,+1 Lap,1.0,10,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,perez,1990-01-26,Mexican,sauber,11,,+1 Lap,0.0,11,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,barrichello,1972-05-23,Brazilian,williams,24,,+1 Lap,0.0,12,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,petrov,1984-09-08,Russian,renault,12,,+1 Lap,0.0,13,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,maldonado,1985-03-09,Venezuelan,williams,23,,+1 Lap,0.0,14,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,alguersuari,1990-03-23,Spanish,toro_rosso,15,,+1 Lap,0.0,15,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,bruno_senna,1983-10-15,Brazilian,renault,14,,+1 Lap,0.0,16,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,kovalainen,1981-10-19,Finnish,lotus_racing,17,,+1 Lap,0.0,17,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,trulli,1974-07-13,Italian,lotus_racing,18,,+2 Laps,0.0,18,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,glock,1982-03-18,German,virgin,19,,+2 Laps,0.0,19,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,liuzzi,1980-08-06,Italian,hrt,22,,+2 Laps,0.0,20,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,ricciardo,1989-07-01,Australian,hrt,20,,Mechanical,0.0,21,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,buemi,1988-10-31,Swiss,toro_rosso,13,,Hydraulics,0.0,22,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,ambrosio,1985-12-27,Belgian,virgin,21,,Brakes,0.0,23,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,vettel,1987-07-03,German,red_bull,1,,Puncture,0.0,24,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,19,interlagos,webber,1976-08-27,Australian,red_bull,2,5537464.0,Finished,25.0,1,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,vettel,1987-07-03,German,red_bull,1,5554447.0,Finished,18.0,2,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,button,1980-01-19,British,mclaren,3,5565102.0,Finished,15.0,3,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,alonso,1981-07-29,Spanish,ferrari,5,5572512.0,Finished,12.0,4,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,massa,1981-04-25,Brazilian,ferrari,7,5604197.0,Finished,10.0,5,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,sutil,1983-01-11,German,force_india,8,,+1 Lap,8.0,6,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,rosberg,1985-06-27,German,mercedes,6,,+1 Lap,6.0,7,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,resta,1986-04-16,British,force_india,11,,+1 Lap,4.0,8,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,kobayashi,1986-09-13,Japanese,sauber,16,,+1 Lap,2.0,9,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,petrov,1984-09-08,Russian,renault,15,,+1 Lap,1.0,10,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,alguersuari,1990-03-23,Spanish,toro_rosso,13,,+1 Lap,0.0,11,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,buemi,1988-10-31,Swiss,toro_rosso,14,,+1 Lap,0.0,12,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,perez,1990-01-26,Mexican,sauber,17,,+1 Lap,0.0,13,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,barrichello,1972-05-23,Brazilian,williams,12,,+1 Lap,0.0,14,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,michael_schumacher,1969-01-03,German,mercedes,10,,+1 Lap,0.0,15,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,kovalainen,1981-10-19,Finnish,lotus_racing,19,,+2 Laps,0.0,16,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,bruno_senna,1983-10-15,Brazilian,renault,9,,+2 Laps,0.0,17,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,trulli,1974-07-13,Italian,lotus_racing,20,,+2 Laps,0.0,18,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,ambrosio,1985-12-27,Belgian,virgin,23,,+3 Laps,0.0,19,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,ricciardo,1989-07-01,Australian,hrt,22,,+3 Laps,0.0,20,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,liuzzi,1980-08-06,Italian,hrt,21,,Retired,0.0,21,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,hamilton,1985-01-07,British,mclaren,4,,Gearbox,0.0,22,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,maldonado,1985-03-09,Venezuelan,williams,18,,Retired,0.0,23,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,glock,1982-03-18,German,virgin,24,,Retired,0.0,24,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2012,1,albert_park,button,1980-01-19,British,mclaren,2,5649565.0,Finished,25.0,1,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,vettel,1987-07-03,German,red_bull,6,5651704.0,Finished,18.0,2,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,hamilton,1985-01-07,British,mclaren,1,5653640.0,Finished,15.0,3,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,webber,1976-08-27,Australian,red_bull,5,5654112.0,Finished,12.0,4,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,alonso,1981-07-29,Spanish,ferrari,12,5671130.0,Finished,10.0,5,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,kobayashi,1986-09-13,Japanese,sauber,13,5686331.0,Finished,8.0,6,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,raikkonen,1979-10-17,Finnish,lotus_f1,17,5687579.0,Finished,6.0,7,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,perez,1990-01-26,Mexican,sauber,22,5689023.0,Finished,4.0,8,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,ricciardo,1989-07-01,Australian,toro_rosso,10,5689121.0,Finished,2.0,9,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,resta,1986-04-16,British,force_india,15,5689302.0,Finished,1.0,10,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,vergne,1990-04-25,French,toro_rosso,11,5689413.0,Finished,0.0,11,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,rosberg,1985-06-27,German,mercedes,7,5707207.0,Finished,0.0,12,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,maldonado,1985-03-09,Venezuelan,williams,8,,Accident,0.0,13,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,glock,1982-03-18,German,marussia,20,,+1 Lap,0.0,14,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,pic,1990-02-15,French,marussia,21,,+5 Laps,0.0,15,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,bruno_senna,1983-10-15,Brazilian,williams,14,,Collision,0.0,16,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
